game_id,home_team,away_team,game_date,home_goals,away_goals,home_xGoalsPercentage,home_corsiPercentage,home_fenwickPercentage,home_iceTime,home_xOnGoalFor,home_xGoalsFor,home_xReboundsFor,home_xFreezeFor,home_xPlayStoppedFor,home_xPlayContinuedInZoneFor,home_xPlayContinuedOutsideZoneFor,home_flurryAdjustedxGoalsFor,home_scoreVenueAdjustedxGoalsFor,home_flurryScoreVenueAdjustedxGoalsFor,home_shotsOnGoalFor,home_missedShotsFor,home_blockedShotAttemptsFor,home_shotAttemptsFor,home_goalsFor,home_reboundsFor,home_reboundGoalsFor,home_freezeFor,home_playStoppedFor,home_playContinuedInZoneFor,home_playContinuedOutsideZoneFor,home_savedShotsOnGoalFor,home_savedUnblockedShotAttemptsFor,home_penaltiesFor,home_penalityMinutesFor,home_faceOffsWonFor,home_hitsFor,home_takeawaysFor,home_giveawaysFor,home_lowDangerShotsFor,home_mediumDangerShotsFor,home_highDangerShotsFor,home_lowDangerxGoalsFor,home_mediumDangerxGoalsFor,home_highDangerxGoalsFor,home_lowDangerGoalsFor,home_mediumDangerGoalsFor,home_highDangerGoalsFor,home_scoreAdjustedShotsAttemptsFor,home_unblockedShotAttemptsFor,home_scoreAdjustedUnblockedShotAttemptsFor,home_dZoneGiveawaysFor,home_xGoalsFromxReboundsOfShotsFor,home_xGoalsFromActualReboundsOfShotsFor,home_reboundxGoalsFor,home_totalShotCreditFor,home_scoreAdjustedTotalShotCreditFor,home_scoreFlurryAdjustedTotalShotCreditFor,home_xOnGoalAgainst,home_xGoalsAgainst,home_xReboundsAgainst,home_xFreezeAgainst,home_xPlayStoppedAgainst,home_xPlayContinuedInZoneAgainst,home_xPlayContinuedOutsideZoneAgainst,home_flurryAdjustedxGoalsAgainst,home_scoreVenueAdjustedxGoalsAgainst,home_flurryScoreVenueAdjustedxGoalsAgainst,home_shotsOnGoalAgainst,home_missedShotsAgainst,home_blockedShotAttemptsAgainst,home_shotAttemptsAgainst,home_goalsAgainst,home_reboundsAgainst,home_reboundGoalsAgainst,home_freezeAgainst,home_playStoppedAgainst,home_playContinuedInZoneAgainst,home_playContinuedOutsideZoneAgainst,home_savedShotsOnGoalAgainst,home_savedUnblockedShotAttemptsAgainst,home_penaltiesAgainst,home_penalityMinutesAgainst,home_faceOffsWonAgainst,home_hitsAgainst,home_takeawaysAgainst,home_giveawaysAgainst,home_lowDangerShotsAgainst,home_mediumDangerShotsAgainst,home_highDangerShotsAgainst,home_lowDangerxGoalsAgainst,home_mediumDangerxGoalsAgainst,home_highDangerxGoalsAgainst,home_lowDangerGoalsAgainst,home_mediumDangerGoalsAgainst,home_highDangerGoalsAgainst,home_scoreAdjustedShotsAttemptsAgainst,home_unblockedShotAttemptsAgainst,home_scoreAdjustedUnblockedShotAttemptsAgainst,home_dZoneGiveawaysAgainst,home_xGoalsFromxReboundsOfShotsAgainst,home_xGoalsFromActualReboundsOfShotsAgainst,home_reboundxGoalsAgainst,home_totalShotCreditAgainst,home_scoreAdjustedTotalShotCreditAgainst,home_scoreFlurryAdjustedTotalShotCreditAgainst,away_xGoalsPercentage,away_corsiPercentage,away_fenwickPercentage,away_iceTime,away_xOnGoalFor,away_xGoalsFor,away_xReboundsFor,away_xFreezeFor,away_xPlayStoppedFor,away_xPlayContinuedInZoneFor,away_xPlayContinuedOutsideZoneFor,away_flurryAdjustedxGoalsFor,away_scoreVenueAdjustedxGoalsFor,away_flurryScoreVenueAdjustedxGoalsFor,away_shotsOnGoalFor,away_missedShotsFor,away_blockedShotAttemptsFor,away_shotAttemptsFor,away_goalsFor,away_reboundsFor,away_reboundGoalsFor,away_freezeFor,away_playStoppedFor,away_playContinuedInZoneFor,away_playContinuedOutsideZoneFor,away_savedShotsOnGoalFor,away_savedUnblockedShotAttemptsFor,away_penaltiesFor,away_penalityMinutesFor,away_faceOffsWonFor,away_hitsFor,away_takeawaysFor,away_giveawaysFor,away_lowDangerShotsFor,away_mediumDangerShotsFor,away_highDangerShotsFor,away_lowDangerxGoalsFor,away_mediumDangerxGoalsFor,away_highDangerxGoalsFor,away_lowDangerGoalsFor,away_mediumDangerGoalsFor,away_highDangerGoalsFor,away_scoreAdjustedShotsAttemptsFor,away_unblockedShotAttemptsFor,away_scoreAdjustedUnblockedShotAttemptsFor,away_dZoneGiveawaysFor,away_xGoalsFromxReboundsOfShotsFor,away_xGoalsFromActualReboundsOfShotsFor,away_reboundxGoalsFor,away_totalShotCreditFor,away_scoreAdjustedTotalShotCreditFor,away_scoreFlurryAdjustedTotalShotCreditFor,away_xOnGoalAgainst,away_xGoalsAgainst,away_xReboundsAgainst,away_xFreezeAgainst,away_xPlayStoppedAgainst,away_xPlayContinuedInZoneAgainst,away_xPlayContinuedOutsideZoneAgainst,away_flurryAdjustedxGoalsAgainst,away_scoreVenueAdjustedxGoalsAgainst,away_flurryScoreVenueAdjustedxGoalsAgainst,away_shotsOnGoalAgainst,away_missedShotsAgainst,away_blockedShotAttemptsAgainst,away_shotAttemptsAgainst,away_goalsAgainst,away_reboundsAgainst,away_reboundGoalsAgainst,away_freezeAgainst,away_playStoppedAgainst,away_playContinuedInZoneAgainst,away_playContinuedOutsideZoneAgainst,away_savedShotsOnGoalAgainst,away_savedUnblockedShotAttemptsAgainst,away_penaltiesAgainst,away_penalityMinutesAgainst,away_faceOffsWonAgainst,away_hitsAgainst,away_takeawaysAgainst,away_giveawaysAgainst,away_lowDangerShotsAgainst,away_mediumDangerShotsAgainst,away_highDangerShotsAgainst,away_lowDangerxGoalsAgainst,away_mediumDangerxGoalsAgainst,away_highDangerxGoalsAgainst,away_lowDangerGoalsAgainst,away_mediumDangerGoalsAgainst,away_highDangerGoalsAgainst,away_scoreAdjustedShotsAttemptsAgainst,away_unblockedShotAttemptsAgainst,away_scoreAdjustedUnblockedShotAttemptsAgainst,away_dZoneGiveawaysAgainst,away_xGoalsFromxReboundsOfShotsAgainst,away_xGoalsFromActualReboundsOfShotsAgainst,away_reboundxGoalsAgainst,away_totalShotCreditAgainst,away_scoreAdjustedTotalShotCreditAgainst,away_scoreFlurryAdjustedTotalShotCreditAgainst
2025021096,CHI,COL,20260320,1,4,0.42,0.46,0.45,236446,1759.47,140.82,113.95,443.09,58.92,942.35,698.87,136.15,141.26,136.56,1529,869,841,3239,143,186,19,347,8,823,891,1386,2255,235,512,1547,1233,329,1098,1847,407,144,52.85,49.2,38.78,51,65,27,3226.02,2398,2393.23,550,23.64,32.72,33.24,131.23,131.55,129.44,2147.8,190.77,145.89,533.04,72.38,1143.62,840.3,182.04,191.51,182.82,1915,1011,941,3867,188,244,25,404,4,1033,1053,1727,2738,227,504,1790,1688,301,1023,2177,560,189,66.16,69.55,55.06,87,76,25,3903.42,2926,2939.76,450,30.49,53.5,54.02,167.24,168.06,165.11,0.57,0.57,0.56,229328,2254.72,192.79,147.65,579.32,76.11,1223.33,892.79,184.84,196.57,188.47,2087,1025,1279,4391,210,247,31,452,1,1183,1019,1877,2902,221,469,1798,1221,290,1051,2386,528,198,72.73,66.62,53.43,119,57,34,4510.69,3112,3178.62,463,30.82,50.7,50.7,172.91,176.17,172.31,1807.12,148.05,117.99,459.23,60.82,958.17,711.8,141.73,145.95,139.72,1561,896,895,3352,125,217,14,375,3,839,898,1436,2332,247,525,1738,1531,292,1070,1870,445,142,51.67,57.38,39,57,50,18,3271.06,2457,2413.14,551,24.56,40.1,40.36,132.19,130.41,128.25
2025021113,CHI,NSH,20260322,2,3,0.42,0.46,0.45,236446,1759.47,140.82,113.95,443.09,58.92,942.35,698.87,136.15,141.26,136.56,1529,869,841,3239,143,186,19,347,8,823,891,1386,2255,235,512,1547,1233,329,1098,1847,407,144,52.85,49.2,38.78,51,65,27,3226.02,2398,2393.23,550,23.64,32.72,33.24,131.23,131.55,129.44,2147.8,190.77,145.89,533.04,72.38,1143.62,840.3,182.04,191.51,182.82,1915,1011,941,3867,188,244,25,404,4,1033,1053,1727,2738,227,504,1790,1688,301,1023,2177,560,189,66.16,69.55,55.06,87,76,25,3903.42,2926,2939.76,450,30.49,53.5,54.02,167.24,168.06,165.11,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52
2025021186,CHI,WPG,20260331,3,4,0.42,0.46,0.45,236446,1759.47,140.82,113.95,443.09,58.92,942.35,698.87,136.15,141.26,136.56,1529,869,841,3239,143,186,19,347,8,823,891,1386,2255,235,512,1547,1233,329,1098,1847,407,144,52.85,49.2,38.78,51,65,27,3226.02,2398,2393.23,550,23.64,32.72,33.24,131.23,131.55,129.44,2147.8,190.77,145.89,533.04,72.38,1143.62,840.3,182.04,191.51,182.82,1915,1011,941,3867,188,244,25,404,4,1033,1053,1727,2738,227,504,1790,1688,301,1023,2177,560,189,66.16,69.55,55.06,87,76,25,3903.42,2926,2939.76,450,30.49,53.5,54.02,167.24,168.06,165.11,0.48,0.49,0.49,234322,1806.93,150.43,121.58,454.86,61.83,981.47,729.84,143.85,151.12,144.64,1592,908,930,3430,152,190,24,411,5,878,864,1440,2348,218,491,1690,1625,271,986,1941,415,144,57.29,52.42,40.72,70,57,25,3450.03,2500,2514.4,490,25.36,38.94,39.36,136.41,137.22,134.97,1916.22,161.92,129.48,482.42,65.33,1030.53,759.38,155.49,162.05,155.62,1717,913,966,3596,156,225,21,373,2,971,903,1561,2474,214,481,1567,1416,295,997,1997,452,181,58.97,55.31,47.64,74,60,22,3587.15,2630,2623.89,474,26.93,41.96,42,146.78,146.92,143.96
2025021255,CHI,CAR,20260409,2,7,0.42,0.46,0.45,236446,1759.47,140.82,113.95,443.09,58.92,942.35,698.87,136.15,141.26,136.56,1529,869,841,3239,143,186,19,347,8,823,891,1386,2255,235,512,1547,1233,329,1098,1847,407,144,52.85,49.2,38.78,51,65,27,3226.02,2398,2393.23,550,23.64,32.72,33.24,131.23,131.55,129.44,2147.8,190.77,145.89,533.04,72.38,1143.62,840.3,182.04,191.51,182.82,1915,1011,941,3867,188,244,25,404,4,1033,1053,1727,2738,227,504,1790,1688,301,1023,2177,560,189,66.16,69.55,55.06,87,76,25,3903.42,2926,2939.76,450,30.49,53.5,54.02,167.24,168.06,165.11,0.57,0.6,0.59,235393,2357.69,196.21,151.19,614.93,79.58,1246.87,914.22,187.84,198.17,189.7,2012,1191,1268,4471,180,248,21,519,3,1162,1091,1832,3023,233,489,1895,1489,381,1101,2470,532,201,75.69,66.01,54.51,80,73,27,4542.87,3203,3252.86,492,31.57,46.62,46.89,180.88,182.48,178.88,1643.67,150.16,110.61,403.22,55.06,853.68,642.27,144.26,149.44,143.61,1460,755,768,2983,159,184,16,278,3,761,830,1301,2056,239,499,1862,1755,284,1152,1586,490,139,50.25,60.42,39.5,60,76,23,2946.89,2215,2193.35,604,23.2,36.63,37.28,136.08,135.74,133.4
2025020016,NSH,CBJ,20251009,2,1,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.52,0.51,0.5,240058,2057.02,174.41,133.64,517.54,69.82,1085.11,817.47,165.77,176.2,167.56,1835,963,1133,3931,168,240,19,406,2,1021,961,1667,2630,230,528,1819,1468,339,1094,2141,473,184,64.45,58.95,51.02,86,64,18,3991.48,2798,2839.05,545,27.91,47.86,47.86,154.46,156.39,152.89,2006.33,162.23,129.95,515.19,68.43,1080.58,801.62,154.92,161.58,154.3,1781,977,1076,3834,157,197,15,445,7,1001,951,1624,2601,212,497,1760,1367,302,1099,2172,427,159,64.07,53.08,45.08,94,40,23,3798.88,2758,2740.36,539,27.04,41.45,41.45,147.82,147.35,144.24
2025020032,NSH,UTA,20251011,2,3,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.53,0.53,0.53,230014,1977.39,168.68,129.15,490.94,66.69,1056.36,778.18,162.47,169.96,163.73,1711,979,1112,3802,179,191,18,365,2,1020,933,1532,2511,252,564,1727,1426,287,1108,2033,502,155,63.17,62.25,43.26,82,69,28,3843.33,2690,2713.47,495,26.9,39.18,39.42,156.17,157.73,154.97,1781.15,152.45,114.34,447.52,59.89,934.53,708.26,146.32,152.36,146.24,1559,858,951,3368,152,195,23,350,1,888,831,1407,2265,241,543,1760,1615,308,1051,1816,461,140,55.76,57.23,39.46,65,61,26,3351.07,2417,2410.73,494,23.83,37.49,37.75,138.54,138.24,135.49
2025020105,NSH,ANA,20251021,2,5,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89
2025020118,NSH,VAN,20251023,2,1,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.45,0.47,0.47,232590,1790.19,146.24,118.69,454.56,60.72,965.49,713.3,140.32,143.99,138.2,1532,927,903,3362,126,217,17,330,0,876,910,1406,2333,231,494,1620,1562,307,1077,1919,392,148,56.99,50.13,39.12,58,47,21,3279.99,2459,2413.57,510,24.7,39.35,39.35,131.59,129.86,127.31,2078.96,180.68,139.97,513.12,68.76,1110.25,814.22,173.13,184.22,176.55,1836,991,1003,3830,199,211,25,379,1,1027,1010,1637,2628,231,497,1674,1393,266,1005,2105,559,163,65.36,71.06,44.26,95,77,27,3932.45,2827,2892.33,438,29.24,40.06,40.06,169.87,173.3,169.42
2025020137,NSH,LAK,20251025,4,4,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.52,0.52,0.52,235805,1992.33,156.55,131.9,503.9,67.26,1076.15,800.25,151.08,155.87,150.47,1708,1028,1175,3911,143,214,14,402,4,988,985,1565,2593,227,503,1718,1473,296,1076,2128,471,137,61.63,57.2,37.72,66,58,19,3894.03,2736,2727.72,500,27.46,39.84,39.84,144.17,143.89,141.66,1831.7,145.61,121.24,460.73,62.07,985.3,737.03,140.83,147.05,142.21,1611,901,1063,3575,135,193,14,370,3,906,905,1476,2377,220,488,1709,1452,294,983,1936,463,113,57.58,57.37,30.66,72,49,14,3605.79,2512,2533.45,429,25.23,35.58,35.61,135.23,136.7,134.54
2025020145,NSH,DAL,20251026,2,3,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.51,0.47,0.48,233800,1659.19,152.99,110.81,414.98,55.54,869.07,641.62,146.82,155.16,148.88,1507,738,891,3136,163,193,27,306,2,800,781,1344,2082,251,552,1679,1438,296,1019,1619,475,151,52.33,58.91,41.74,73,65,25,3199.21,2245,2279.66,496,23.17,39.65,39.65,136.5,138.26,135.99,1783.08,149.41,112.96,453.11,60.24,947.49,704.77,144.72,148.89,144.23,1580,848,1046,3474,132,194,21,311,3,848,940,1448,2296,256,558,1532,1811,304,1131,1869,414,145,57.9,50.23,41.28,66,42,24,3446.5,2428,2419.79,517,23.48,38.4,38.7,134.18,133.93,132.14
2025020156,NSH,TBL,20251028,2,5,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.54,0.53,0.53,228888,1949.01,169.39,129.21,487.55,65.33,1036.59,773.94,161.3,171.27,163.03,1691,971,1044,3706,188,234,24,368,3,988,881,1503,2474,341,834,1599,1491,254,980,1978,521,163,60.34,63.89,45.15,78,85,25,3754.34,2662,2686.18,425,26.99,45.82,45.82,150.55,152.2,148.4,1761.99,145.12,112.89,450.01,59.78,935.59,697.62,139.55,145.32,139.73,1596,805,828,3229,145,188,17,351,2,814,901,1451,2256,331,790,1715,1664,320,999,1841,435,125,55.98,52.9,36.25,74,50,21,3209.01,2401,2398.26,508,23.49,36.55,36.55,132.06,132.31,129.94
2025020183,NSH,CGY,20251101,4,2,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.47,0.5,0.49,230386,1911.53,152.51,123.71,489.08,64.91,1015.86,758.99,147.27,152.44,147.2,1753,853,1089,3695,137,186,15,361,3,911,1008,1616,2469,237,545,1696,1524,286,1145,2024,434,148,57.36,54.62,40.55,70,46,21,3675.81,2606,2603.64,590,25.8,36.7,36.79,141.47,141.36,139.34,1973.81,169.16,130.64,496.13,67.13,1044.56,788.38,162.26,170.39,163.43,1780,916,1072,3768,169,231,21,425,7,896,968,1611,2527,247,569,1758,1482,341,1095,2029,488,179,60.79,59.79,48.58,76,63,30,3805.15,2696,2708.97,497,27.36,43.93,43.98,152.53,153.73,150.77
2025020201,NSH,VAN,20251103,4,5,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.45,0.47,0.47,232590,1790.19,146.24,118.69,454.56,60.72,965.49,713.3,140.32,143.99,138.2,1532,927,903,3362,126,217,17,330,0,876,910,1406,2333,231,494,1620,1562,307,1077,1919,392,148,56.99,50.13,39.12,58,47,21,3279.99,2459,2413.57,510,24.7,39.35,39.35,131.59,129.86,127.31,2078.96,180.68,139.97,513.12,68.76,1110.25,814.22,173.13,184.22,176.55,1836,991,1003,3830,199,211,25,379,1,1027,1010,1637,2628,231,497,1674,1393,266,1005,2105,559,163,65.36,71.06,44.26,95,77,27,3932.45,2827,2892.33,438,29.24,40.06,40.06,169.87,173.3,169.42
2025020223,NSH,PHI,20251106,1,3,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.51,0.48,0.49,235361,1720.95,148.41,116.08,428.24,58.17,915.51,676.59,142.88,148.68,143.16,1517,826,878,3221,152,173,15,350,5,818,845,1365,2191,261,596,1641,1717,280,1028,1749,461,133,54.27,56.89,37.26,67,61,24,3216.87,2343,2340.37,499,24.21,34.98,35.4,137.21,137.55,135.38,1784.52,144.26,114.26,450.71,60.16,960.04,713.65,139.39,145.14,140.25,1505,939,1036,3480,145,174,15,299,2,894,930,1360,2299,250,576,1658,1562,277,999,1903,397,144,56.17,47.69,40.39,74,55,16,3497.46,2444,2458.11,471,23.77,34.57,34.57,133.39,134.17,132.08
2025020233,NSH,DAL,20251108,4,5,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.51,0.47,0.48,233800,1659.19,152.99,110.81,414.98,55.54,869.07,641.62,146.82,155.16,148.88,1507,738,891,3136,163,193,27,306,2,800,781,1344,2082,251,552,1679,1438,296,1019,1619,475,151,52.33,58.91,41.74,73,65,25,3199.21,2245,2279.66,496,23.17,39.65,39.65,136.5,138.26,135.99,1783.08,149.41,112.96,453.11,60.24,947.49,704.77,144.72,148.89,144.23,1580,848,1046,3474,132,194,21,311,3,848,940,1448,2296,256,558,1532,1811,304,1131,1869,414,145,57.9,50.23,41.28,66,42,24,3446.5,2428,2419.79,517,23.48,38.4,38.7,134.18,133.93,132.14
2025020281,NSH,PIT,20251114,2,1,0.49,0.5,0.49,232586,1909.37,161.45,129.22,482.57,64.62,1019.06,748.09,155.2,160.96,154.79,1674,931,1068,3673,146,225,22,400,6,935,893,1528,2459,260,569,1776,1447,336,1045,1986,450,169,58.03,56.75,46.67,64,56,26,3636.96,2605,2583.76,527,26.96,43.54,43.54,144.87,144.65,141.92,2016.77,166.61,132.39,503.68,67.54,1085.03,796.74,160.79,168.59,162.66,1827,925,875,3627,175,192,30,409,2,997,977,1652,2577,252,561,1777,1512,276,1071,2121,477,154,63.17,58.85,44.59,75,72,28,3673.32,2752,2783.41,505,27.55,41.59,41.65,152.51,154.06,151.52,0.51,0.5,0.51,236194,1986.09,175.18,139.09,484.74,66.85,1064.35,785.8,167.88,177.79,170.4,1753,963,1023,3739,193,208,19,359,6,979,971,1560,2523,242,536,1594,1266,327,1125,2017,526,173,62.85,65.44,46.9,96,70,27,3805.3,2716,2761.21,523,29.12,42.08,42.42,161.87,164.37,160.34,1927.44,165.77,131.11,480.87,65.14,1037.91,760.21,158.44,164.72,157.5,1676,965,1053,3694,163,208,23,378,4,935,953,1513,2478,224,497,1768,1604,297,1133,1994,486,161,61.06,59.63,45.07,83,58,22,3653.72,2641,2623.03,545,27.36,41.09,41.15,151.99,151.47,148.54
